Altersgruppe;Anzahl;Timestamp
<5;0;2020-05-10T21:59:59
5-14;0;2020-05-10T21:59:59
15-24;0;2020-05-10T21:59:59
25-34;1;2020-05-10T21:59:59
35-44;2;2020-05-10T21:59:59
45-54;11;2020-05-10T21:59:59
55-64;22;2020-05-10T21:59:59
65-74;95;2020-05-10T21:59:59
75-84;219;2020-05-10T21:59:59
>84;237;2020-05-10T21:59:59
