time;Todesfälle;Timestamp
26.02.2020;0;2020-04-22T18:00:00
27.02.2020;0;2020-04-22T18:00:00
28.02.2020;0;2020-04-22T18:00:00
29.02.2020;0;2020-04-22T18:00:00
01.03.2020;0;2020-04-22T18:00:00
02.03.2020;0;2020-04-22T18:00:00
03.03.2020;0;2020-04-22T18:00:00
04.03.2020;0;2020-04-22T18:00:00
05.03.2020;0;2020-04-22T18:00:00
06.03.2020;0;2020-04-22T18:00:00
07.03.2020;0;2020-04-22T18:00:00
08.03.2020;0;2020-04-22T18:00:00
09.03.2020;0;2020-04-22T18:00:00
10.03.2020;0;2020-04-22T18:00:00
11.03.2020;0;2020-04-22T18:00:00
12.03.2020;1;2020-04-22T18:00:00
13.03.2020;1;2020-04-22T18:00:00
14.03.2020;1;2020-04-22T18:00:00
15.03.2020;3;2020-04-22T18:00:00
16.03.2020;5;2020-04-22T18:00:00
17.03.2020;7;2020-04-22T18:00:00
18.03.2020;11;2020-04-22T18:00:00
19.03.2020;14;2020-04-22T18:00:00
20.03.2020;19;2020-04-22T18:00:00
21.03.2020;22;2020-04-22T18:00:00
22.03.2020;30;2020-04-22T18:00:00
23.03.2020;40;2020-04-22T18:00:00
24.03.2020;50;2020-04-22T18:00:00
25.03.2020;59;2020-04-22T18:00:00
26.03.2020;71;2020-04-22T18:00:00
27.03.2020;87;2020-04-22T18:00:00
28.03.2020;102;2020-04-22T18:00:00
29.03.2020;116;2020-04-22T18:00:00
30.03.2020;134;2020-04-22T18:00:00
31.03.2020;150;2020-04-22T18:00:00
01.04.2020;161;2020-04-22T18:00:00
02.04.2020;178;2020-04-22T18:00:00
03.04.2020;194;2020-04-22T18:00:00
04.04.2020;213;2020-04-22T18:00:00
05.04.2020;234;2020-04-22T18:00:00
06.04.2020;257;2020-04-22T18:00:00
07.04.2020;284;2020-04-22T18:00:00
08.04.2020;301;2020-04-22T18:00:00
09.04.2020;317;2020-04-22T18:00:00
10.04.2020;332;2020-04-22T18:00:00
11.04.2020;345;2020-04-22T18:00:00
12.04.2020;355;2020-04-22T18:00:00
13.04.2020;376;2020-04-22T18:00:00
14.04.2020;388;2020-04-22T18:00:00
15.04.2020;401;2020-04-22T18:00:00
16.04.2020;418;2020-04-22T18:00:00
17.04.2020;429;2020-04-22T18:00:00
18.04.2020;443;2020-04-22T18:00:00
19.04.2020;457;2020-04-22T18:00:00
20.04.2020;465;2020-04-22T18:00:00
21.04.2020;477;2020-04-22T18:00:00
22.04.2020;478;2020-04-22T18:00:00
