Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;323;278,1748970839;305;2020-08-13T19:00:00
Baden;255;174,415025683468;306;2020-08-13T19:00:00
Bludenz;287;450,45045045045;801;2020-08-13T19:00:00
Braunau am Inn;174;166,653896253161;404;2020-08-13T19:00:00
Bregenz;300;223,242523235826;802;2020-08-13T19:00:00
Bruck an der Leitha;162;158,807960003921;307;2020-08-13T19:00:00
Bruck-Mürzzuschlag;76;76,7800856704114;621;2020-08-13T19:00:00
Deutschlandsberg;54;88,7851235592969;603;2020-08-13T19:00:00
Dornbirn;172;193,169438797857;803;2020-08-13T19:00:00
Eferding;92;277,476173241646;405;2020-08-13T19:00:00
Eisenstadt(Stadt);20;136,640021862404;101;2020-08-13T19:00:00
Eisenstadt-Umgebung;35;81,5337666270646;103;2020-08-13T19:00:00
Feldkirch;243;226,765833947685;804;2020-08-13T19:00:00
Feldkirchen;21;70,1473093496342;210;2020-08-13T19:00:00
Freistadt;144;216,148061422074;406;2020-08-13T19:00:00
Gänserndorf;147;141,774202881778;308;2020-08-13T19:00:00
Gmünd;17;46,2295706088706;309;2020-08-13T19:00:00
Gmunden;158;155,464376027;407;2020-08-13T19:00:00
Graz(Stadt);624;216,061993171887;601;2020-08-13T19:00:00
Graz-Umgebung;270;175,029171528588;606;2020-08-13T19:00:00
Grieskirchen;99;152,964261986063;408;2020-08-13T19:00:00
Güssing;32;124,045431639338;104;2020-08-13T19:00:00
Hallein;90;149,070792062808;502;2020-08-13T19:00:00
Hartberg-Fürstenfeld;321;354,218622409569;622;2020-08-13T19:00:00
Hermagor;5;27,4363476733977;203;2020-08-13T19:00:00
Hollabrunn;50;98,3129497817452;310;2020-08-13T19:00:00
Horn;98;315,213895143133;311;2020-08-13T19:00:00
Imst;303;504,529106167577;702;2020-08-13T19:00:00
Innsbruck-Land;424;236,451443803745;703;2020-08-13T19:00:00
Innsbruck-Stadt;483;365,604420558625;701;2020-08-13T19:00:00
Jennersdorf;10;58,5960389077698;105;2020-08-13T19:00:00
Kirchdorf an der Krems;75;131,889002215735;409;2020-08-13T19:00:00
Kitzbühel;385;602,683113914936;704;2020-08-13T19:00:00
Klagenfurt Land;55;91,9732441471572;204;2020-08-13T19:00:00
Klagenfurt Stadt;127;125,970818413561;201;2020-08-13T19:00:00
Korneuburg;209;229,950819131028;312;2020-08-13T19:00:00
Krems an der Donau(Stadt);46;184,917189258723;301;2020-08-13T19:00:00
Krems(Land);187;330,41204325394;313;2020-08-13T19:00:00
Kufstein;555;506,008278477781;705;2020-08-13T19:00:00
Landeck;1016;2290,24841080204;706;2020-08-13T19:00:00
Leibnitz;196;237,621841811745;610;2020-08-13T19:00:00
Leoben;52;86,5800865800866;611;2020-08-13T19:00:00
Lienz;157;322,031464730376;707;2020-08-13T19:00:00
Liezen (inkl. Gröbming);117;146,431208620668;612;2020-08-13T19:00:00
Lilienfeld;53;205,330853866419;314;2020-08-13T19:00:00
Linz(Stadt);787;382,547660480445;401;2020-08-13T19:00:00
Linz-Land;563;374,651467662188;410;2020-08-13T19:00:00
Mattersburg;84;210,394489668128;106;2020-08-13T19:00:00
Melk;198;253,969882763398;315;2020-08-13T19:00:00
Mistelbach;157;207,993852920525;316;2020-08-13T19:00:00
Mödling;250;210,087564496882;317;2020-08-13T19:00:00
Murau;12;43,385516468419;614;2020-08-13T19:00:00
Murtal;68;94,4391978223432;620;2020-08-13T19:00:00
Neunkirchen;243;281,605265902585;318;2020-08-13T19:00:00
Neusiedl am See;74;124,261149919398;107;2020-08-13T19:00:00
Oberpullendorf;30;79,9722762775571;108;2020-08-13T19:00:00
Oberwart;150;277,387380723426;109;2020-08-13T19:00:00
Perg;375;547,773119677471;411;2020-08-13T19:00:00
Reutte;64;195,89837771656;708;2020-08-13T19:00:00
Ried im Innkreis;80;130,710411084243;412;2020-08-13T19:00:00
Rohrbach;186;329,063760526502;413;2020-08-13T19:00:00
Rust(Stadt);1;51,5463917525773;102;2020-08-13T19:00:00
Salzburg(Stadt);224;145,255526518861;501;2020-08-13T19:00:00
Salzburg-Umgebung;300;197,004222457168;503;2020-08-13T19:00:00
Sankt Johann im Pongau;466;578,357514303799;504;2020-08-13T19:00:00
Sankt Pölten(Land);313;238,851072922072;319;2020-08-13T19:00:00
Sankt Pölten(Stadt);120;218,007412252017;302;2020-08-13T19:00:00
Sankt Veit an der Glan;57;104,481715699753;205;2020-08-13T19:00:00
Schärding;68;118,659151587066;414;2020-08-13T19:00:00
Scheibbs;109;263,26594691206;320;2020-08-13T19:00:00
Schwaz;378;450,681387335615;709;2020-08-13T19:00:00
Spittal an der Drau;51;67,0250095280651;206;2020-08-13T19:00:00
Steyr(Stadt);84;219,935590291415;402;2020-08-13T19:00:00
Steyr-Land;211;349,181657206216;415;2020-08-13T19:00:00
Südoststeiermark;68;79,1185265337941;623;2020-08-13T19:00:00
Tamsweg;29;142,716535433071;505;2020-08-13T19:00:00
Tulln;212;204,295997918494;321;2020-08-13T19:00:00
Urfahr-Umgebung;344;402,315654055318;416;2020-08-13T19:00:00
Villach Land;59;91,2352322632523;207;2020-08-13T19:00:00
Villach Stadt;37;59,4444355188535;202;2020-08-13T19:00:00
Vöcklabruck;198;145,31790125722;417;2020-08-13T19:00:00
Voitsberg;109;213,052911397353;616;2020-08-13T19:00:00
Völkermarkt;57;136,109651845838;208;2020-08-13T19:00:00
Waidhofen an der Thaya;77;297,435105067985;322;2020-08-13T19:00:00
Waidhofen an der Ybbs(Stadt);27;239,765562561051;303;2020-08-13T19:00:00
Weiz;211;233,554342893196;617;2020-08-13T19:00:00
Wels(Stadt);166;268,926077729357;403;2020-08-13T19:00:00
Wels-Land;143;195,638492899554;418;2020-08-13T19:00:00
