time;tägliche Erkrankungen;Timestamp
25.02.2020;2;2020-05-22T02:00:00
26.02.2020;0;2020-05-22T02:00:00
27.02.2020;3;2020-05-22T02:00:00
28.02.2020;4;2020-05-22T02:00:00
29.02.2020;2;2020-05-22T02:00:00
01.03.2020;1;2020-05-22T02:00:00
02.03.2020;7;2020-05-22T02:00:00
03.03.2020;7;2020-05-22T02:00:00
04.03.2020;11;2020-05-22T02:00:00
05.03.2020;17;2020-05-22T02:00:00
06.03.2020;19;2020-05-22T02:00:00
07.03.2020;18;2020-05-22T02:00:00
08.03.2020;26;2020-05-22T02:00:00
09.03.2020;33;2020-05-22T02:00:00
10.03.2020;58;2020-05-22T02:00:00
11.03.2020;111;2020-05-22T02:00:00
12.03.2020;100;2020-05-22T02:00:00
13.03.2020;207;2020-05-22T02:00:00
14.03.2020;183;2020-05-22T02:00:00
15.03.2020;204;2020-05-22T02:00:00
16.03.2020;220;2020-05-22T02:00:00
17.03.2020;360;2020-05-22T02:00:00
18.03.2020;359;2020-05-22T02:00:00
19.03.2020;386;2020-05-22T02:00:00
20.03.2020;530;2020-05-22T02:00:00
21.03.2020;477;2020-05-22T02:00:00
22.03.2020;627;2020-05-22T02:00:00
23.03.2020;753;2020-05-22T02:00:00
24.03.2020;686;2020-05-22T02:00:00
25.03.2020;734;2020-05-22T02:00:00
26.03.2020;1063;2020-05-22T02:00:00
27.03.2020;831;2020-05-22T02:00:00
28.03.2020;680;2020-05-22T02:00:00
29.03.2020;530;2020-05-22T02:00:00
30.03.2020;626;2020-05-22T02:00:00
31.03.2020;574;2020-05-22T02:00:00
01.04.2020;514;2020-05-22T02:00:00
02.04.2020;453;2020-05-22T02:00:00
03.04.2020;416;2020-05-22T02:00:00
04.04.2020;296;2020-05-22T02:00:00
05.04.2020;172;2020-05-22T02:00:00
06.04.2020;273;2020-05-22T02:00:00
07.04.2020;308;2020-05-22T02:00:00
08.04.2020;270;2020-05-22T02:00:00
09.04.2020;294;2020-05-22T02:00:00
10.04.2020;372;2020-05-22T02:00:00
11.04.2020;212;2020-05-22T02:00:00
12.04.2020;110;2020-05-22T02:00:00
13.04.2020;89;2020-05-22T02:00:00
14.04.2020;149;2020-05-22T02:00:00
15.04.2020;118;2020-05-22T02:00:00
16.04.2020;126;2020-05-22T02:00:00
17.04.2020;95;2020-05-22T02:00:00
18.04.2020;61;2020-05-22T02:00:00
19.04.2020;49;2020-05-22T02:00:00
20.04.2020;62;2020-05-22T02:00:00
21.04.2020;65;2020-05-22T02:00:00
22.04.2020;80;2020-05-22T02:00:00
23.04.2020;63;2020-05-22T02:00:00
24.04.2020;82;2020-05-22T02:00:00
25.04.2020;59;2020-05-22T02:00:00
26.04.2020;43;2020-05-22T02:00:00
27.04.2020;64;2020-05-22T02:00:00
28.04.2020;55;2020-05-22T02:00:00
29.04.2020;55;2020-05-22T02:00:00
30.04.2020;65;2020-05-22T02:00:00
01.05.2020;30;2020-05-22T02:00:00
02.05.2020;32;2020-05-22T02:00:00
03.05.2020;16;2020-05-22T02:00:00
04.05.2020;25;2020-05-22T02:00:00
05.05.2020;46;2020-05-22T02:00:00
06.05.2020;54;2020-05-22T02:00:00
07.05.2020;32;2020-05-22T02:00:00
08.05.2020;49;2020-05-22T02:00:00
09.05.2020;38;2020-05-22T02:00:00
10.05.2020;10;2020-05-22T02:00:00
11.05.2020;74;2020-05-22T02:00:00
12.05.2020;37;2020-05-22T02:00:00
13.05.2020;59;2020-05-22T02:00:00
14.05.2020;43;2020-05-22T02:00:00
15.05.2020;82;2020-05-22T02:00:00
16.05.2020;18;2020-05-22T02:00:00
17.05.2020;27;2020-05-22T02:00:00
18.05.2020;44;2020-05-22T02:00:00
19.05.2020;47;2020-05-22T02:00:00
20.05.2020;46;2020-05-22T02:00:00
21.05.2020;25;2020-05-22T02:00:00
