time;tägliche Erkrankungen;Timestamp
25.02.2020;2;2020-11-25T06:02:00
26.02.2020;0;2020-11-25T06:02:00
27.02.2020;3;2020-11-25T06:02:00
28.02.2020;5;2020-11-25T06:02:00
29.02.2020;2;2020-11-25T06:02:00
01.03.2020;1;2020-11-25T06:02:00
02.03.2020;7;2020-11-25T06:02:00
03.03.2020;7;2020-11-25T06:02:00
04.03.2020;11;2020-11-25T06:02:00
05.03.2020;16;2020-11-25T06:02:00
06.03.2020;19;2020-11-25T06:02:00
07.03.2020;18;2020-11-25T06:02:00
08.03.2020;27;2020-11-25T06:02:00
09.03.2020;33;2020-11-25T06:02:00
10.03.2020;58;2020-11-25T06:02:00
11.03.2020;110;2020-11-25T06:02:00
12.03.2020;100;2020-11-25T06:02:00
13.03.2020;208;2020-11-25T06:02:00
14.03.2020;185;2020-11-25T06:02:00
15.03.2020;199;2020-11-25T06:02:00
16.03.2020;222;2020-11-25T06:02:00
17.03.2020;359;2020-11-25T06:02:00
18.03.2020;358;2020-11-25T06:02:00
19.03.2020;386;2020-11-25T06:02:00
20.03.2020;532;2020-11-25T06:02:00
21.03.2020;471;2020-11-25T06:02:00
22.03.2020;625;2020-11-25T06:02:00
23.03.2020;751;2020-11-25T06:02:00
24.03.2020;685;2020-11-25T06:02:00
25.03.2020;733;2020-11-25T06:02:00
26.03.2020;1063;2020-11-25T06:02:00
27.03.2020;832;2020-11-25T06:02:00
28.03.2020;677;2020-11-25T06:02:00
29.03.2020;530;2020-11-25T06:02:00
30.03.2020;623;2020-11-25T06:02:00
31.03.2020;576;2020-11-25T06:02:00
01.04.2020;511;2020-11-25T06:02:00
02.04.2020;464;2020-11-25T06:02:00
03.04.2020;418;2020-11-25T06:02:00
04.04.2020;296;2020-11-25T06:02:00
05.04.2020;173;2020-11-25T06:02:00
06.04.2020;276;2020-11-25T06:02:00
07.04.2020;306;2020-11-25T06:02:00
08.04.2020;270;2020-11-25T06:02:00
09.04.2020;293;2020-11-25T06:02:00
10.04.2020;372;2020-11-25T06:02:00
11.04.2020;212;2020-11-25T06:02:00
12.04.2020;110;2020-11-25T06:02:00
13.04.2020;89;2020-11-25T06:02:00
14.04.2020;147;2020-11-25T06:02:00
15.04.2020;119;2020-11-25T06:02:00
16.04.2020;127;2020-11-25T06:02:00
17.04.2020;97;2020-11-25T06:02:00
18.04.2020;62;2020-11-25T06:02:00
19.04.2020;48;2020-11-25T06:02:00
20.04.2020;60;2020-11-25T06:02:00
21.04.2020;63;2020-11-25T06:02:00
22.04.2020;81;2020-11-25T06:02:00
23.04.2020;63;2020-11-25T06:02:00
24.04.2020;83;2020-11-25T06:02:00
25.04.2020;58;2020-11-25T06:02:00
26.04.2020;35;2020-11-25T06:02:00
27.04.2020;65;2020-11-25T06:02:00
28.04.2020;52;2020-11-25T06:02:00
29.04.2020;55;2020-11-25T06:02:00
30.04.2020;65;2020-11-25T06:02:00
01.05.2020;30;2020-11-25T06:02:00
02.05.2020;32;2020-11-25T06:02:00
03.05.2020;16;2020-11-25T06:02:00
04.05.2020;26;2020-11-25T06:02:00
05.05.2020;45;2020-11-25T06:02:00
06.05.2020;53;2020-11-25T06:02:00
07.05.2020;34;2020-11-25T06:02:00
08.05.2020;47;2020-11-25T06:02:00
09.05.2020;38;2020-11-25T06:02:00
