Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;5047;4346,59041975989;305;2020-12-14T04:02:00
Baden;3787;2590,23412652271;306;2020-12-14T04:02:00
Bludenz;2606;4090,15287064068;801;2020-12-14T04:02:00
Braunau am Inn;3861;3697,99249099686;404;2020-12-14T04:02:00
Bregenz;5608;4173,14690102171;802;2020-12-14T04:02:00
Bruck an der Leitha;2497;2447,79923536908;307;2020-12-14T04:02:00
Bruck-Mürzzuschlag;3218;3251,03046957084;621;2020-12-14T04:02:00
Deutschlandsberg;1412;2321,56656418014;603;2020-12-14T04:02:00
Dornbirn;4501;5054,97467458811;803;2020-12-14T04:02:00
Eferding;1934;5833,0317287972;405;2020-12-14T04:02:00
Eisenstadt(Stadt);417;2848,94445583111;101;2020-12-14T04:02:00
Eisenstadt-Umgebung;1129;2630,04635777017;103;2020-12-14T04:02:00
Feldkirch;4718;4402,80331096781;804;2020-12-14T04:02:00
Feldkirchen;991;3310,28493168988;210;2020-12-14T04:02:00
Freistadt;3294;4944,38690502995;406;2020-12-14T04:02:00
Gänserndorf;1896;1828,59788206701;308;2020-12-14T04:02:00
Gmünd;1322;3595,02896146629;309;2020-12-14T04:02:00
Gmunden;3863;3801,00559868544;407;2020-12-14T04:02:00
Graz(Stadt);8298;2873,20900535307;601;2020-12-14T04:02:00
Graz-Umgebung;4119;2670,16725009724;606;2020-12-14T04:02:00
Grieskirchen;3475;5369,20010506636;408;2020-12-14T04:02:00
Güssing;797;3089,50653176726;104;2020-12-14T04:02:00
Hallein;3169;5248,94822274489;502;2020-12-14T04:02:00
Hartberg-Fürstenfeld;3179;3507,97819514025;622;2020-12-14T04:02:00
Hermagor;650;3566,7251975417;203;2020-12-14T04:02:00
Hollabrunn;1082;2127,49223327697;310;2020-12-14T04:02:00
Horn;543;1746,54229655838;311;2020-12-14T04:02:00
Imst;2644;4402,55761289463;702;2020-12-14T04:02:00
Innsbruck-Land;8299;4628,09087765868;703;2020-12-14T04:02:00
Innsbruck-Stadt;6065;4590,87124366059;701;2020-12-14T04:02:00
Jennersdorf;564;3304,81659439822;105;2020-12-14T04:02:00
Kirchdorf an der Krems;2015;3543,41785952942;409;2020-12-14T04:02:00
Kitzbühel;2363;3699,06544982076;704;2020-12-14T04:02:00
Klagenfurt Land;1864;3117,05685618729;204;2020-12-14T04:02:00
Klagenfurt Stadt;3466;3437,91225686144;201;2020-12-14T04:02:00
Korneuburg;2148;2363,32229422702;312;2020-12-14T04:02:00
Krems an der Donau(Stadt);831;3340,5692233478;301;2020-12-14T04:02:00
Krems(Land);1762;3113,29422574034;313;2020-12-14T04:02:00
