time;Kapazität Normalbetten in %;Timestamp
01.04.2020;94,501894790931;2020-11-12T17:30:00
02.04.2020;94,841419079855;2020-11-12T17:30:00
03.04.2020;94,788785516722;2020-11-12T17:30:00
04.04.2020;94,870202459322;2020-11-12T17:30:00
05.04.2020;95,672258691953;2020-11-12T17:30:00
06.04.2020;95,105435105436;2020-11-12T17:30:00
07.04.2020;95,670186429546;2020-11-12T17:30:00
08.04.2020;95,723718147117;2020-11-12T17:30:00
09.04.2020;95,733610822061;2020-11-12T17:30:00
10.04.2020;96,002903209083;2020-11-12T17:30:00
11.04.2020;95,990661794560;2020-11-12T17:30:00
12.04.2020;95,945115707557;2020-11-12T17:30:00
13.04.2020;96,313593004770;2020-11-12T17:30:00
14.04.2020;96,168021406574;2020-11-12T17:30:00
15.04.2020;95,986848971924;2020-11-12T17:30:00
16.04.2020;96,060737058252;2020-11-12T17:30:00
17.04.2020;96,258092834413;2020-11-12T17:30:00
18.04.2020;96,523748119493;2020-11-12T17:30:00
19.04.2020;96,745247955825;2020-11-12T17:30:00
20.04.2020;96,731571627261;2020-11-12T17:30:00
21.04.2020;96,742102507418;2020-11-12T17:30:00
22.04.2020;96,823857437266;2020-11-12T17:30:00
23.04.2020;96,888208269526;2020-11-12T17:30:00
24.04.2020;96,974882356537;2020-11-12T17:30:00
25.04.2020;97,260926521377;2020-11-12T17:30:00
26.04.2020;97,372732592160;2020-11-12T17:30:00
27.04.2020;97,433048766227;2020-11-12T17:30:00
28.04.2020;97,422524106981;2020-11-12T17:30:00
29.04.2020;97,532600357965;2020-11-12T17:30:00
30.04.2020;97,592700446516;2020-11-12T17:30:00
01.05.2020;97,897408011601;2020-11-12T17:30:00
02.05.2020;98,166744511911;2020-11-12T17:30:00
03.05.2020;98,229885057472;2020-11-12T17:30:00
04.05.2020;98,212633040260;2020-11-12T17:30:00
05.05.2020;98,031841544441;2020-11-12T17:30:00
06.05.2020;97,802573932093;2020-11-12T17:30:00
07.05.2020;98,130189074165;2020-11-12T17:30:00
08.05.2020;98,173839184598;2020-11-12T17:30:00
09.05.2020;98,444158831090;2020-11-12T17:30:00
10.05.2020;98,594261505874;2020-11-12T17:30:00
11.05.2020;98,661677026513;2020-11-12T17:30:00
12.05.2020;98,611957478503;2020-11-12T17:30:00
13.05.2020;98,626333479469;2020-11-12T17:30:00
14.05.2020;98,641304347827;2020-11-12T17:30:00
15.05.2020;98,738821371246;2020-11-12T17:30:00
16.05.2020;98,759519510089;2020-11-12T17:30:00
17.05.2020;98,906903381997;2020-11-12T17:30:00
18.05.2020;98,906906037354;2020-11-12T17:30:00
19.05.2020;98,871794871795;2020-11-12T17:30:00
20.05.2020;98,820795317611;2020-11-12T17:30:00
21.05.2020;98,712233779099;2020-11-12T17:30:00
22.05.2020;98,970564580988;2020-11-12T17:30:00
23.05.2020;99,123867069487;2020-11-12T17:30:00
24.05.2020;99,198515769945;2020-11-12T17:30:00
25.05.2020;99,205531852288;2020-11-12T17:30:00
26.05.2020;99,223539027381;2020-11-12T17:30:00
27.05.2020;99,235320892126;2020-11-12T17:30:00
28.05.2020;99,275225903615;2020-11-12T17:30:00
29.05.2020;99,261643316926;2020-11-12T17:30:00
30.05.2020;99,276969054276;2020-11-12T17:30:00
31.05.2020;99,357680308314;2020-11-12T17:30:00
01.06.2020;99,436526350680;2020-11-12T17:30:00
02.06.2020;99,519975224528;2020-11-12T17:30:00
03.06.2020;99,397700310276;2020-11-12T17:30:00
04.06.2020;99,314345991562;2020-11-12T17:30:00
05.06.2020;99,369916370719;2020-11-12T17:30:00
06.06.2020;99,389092524714;2020-11-12T17:30:00
07.06.2020;99,454983754324;2020-11-12T17:30:00
08.06.2020;99,413304449861;2020-11-12T17:30:00
09.06.2020;99,350194941518;2020-11-12T17:30:00
10.06.2020;99,248210023867;2020-11-12T17:30:00
11.06.2020;99,189548808516;2020-11-12T17:30:00
12.06.2020;99,331550802140;2020-11-12T17:30:00
13.06.2020;99,386381631038;2020-11-12T17:30:00
14.06.2020;99,446225590207;2020-11-12T17:30:00
15.06.2020;99,421390471025;2020-11-12T17:30:00
16.06.2020;99,333333333334;2020-11-12T17:30:00
17.06.2020;99,295857293745;2020-11-12T17:30:00
18.06.2020;99,193954659950;2020-11-12T17:30:00
19.06.2020;99,114006514658;2020-11-12T17:30:00
20.06.2020;99,186991869919;2020-11-12T17:30:00
21.06.2020;99,321770068935;2020-11-12T17:30:00
22.06.2020;99,434974142885;2020-11-12T17:30:00
23.06.2020;99,390048154094;2020-11-12T17:30:00
24.06.2020;99,243395742499;2020-11-12T17:30:00
25.06.2020;99,183784519114;2020-11-12T17:30:00
26.06.2020;99,201171614965;2020-11-12T17:30:00
27.06.2020;99,228238866397;2020-11-12T17:30:00
28.06.2020;99,298959746721;2020-11-12T17:30:00
29.06.2020;99,370289094553;2020-11-12T17:30:00
30.06.2020;99,357483106237;2020-11-12T17:30:00
01.07.2020;99,182492768206;2020-11-12T17:30:00
02.07.2020;99,154852780807;2020-11-12T17:30:00
03.07.2020;99,113716934825;2020-11-12T17:30:00
04.07.2020;99,218953397553;2020-11-12T17:30:00
05.07.2020;99,277726001864;2020-11-12T17:30:00
06.07.2020;99,341588050315;2020-11-12T17:30:00
07.07.2020;99,106650490791;2020-11-12T17:30:00
08.07.2020;99,148936170213;2020-11-12T17:30:00
09.07.2020;99,086631608082;2020-11-12T17:30:00
10.07.2020;99,028062970569;2020-11-12T17:30:00
11.07.2020;99,127981533727;2020-11-12T17:30:00
12.07.2020;99,143393569585;2020-11-12T17:30:00
13.07.2020;99,273084479372;2020-11-12T17:30:00
14.07.2020;99,190814652816;2020-11-12T17:30:00
15.07.2020;98,905155951624;2020-11-12T17:30:00
