time;tägliche Erkrankungen;Timestamp
25.02.2020;2;2020-10-29T14:02:01
26.02.2020;0;2020-10-29T14:02:01
27.02.2020;3;2020-10-29T14:02:01
28.02.2020;4;2020-10-29T14:02:01
29.02.2020;2;2020-10-29T14:02:01
01.03.2020;1;2020-10-29T14:02:01
02.03.2020;7;2020-10-29T14:02:01
03.03.2020;7;2020-10-29T14:02:01
04.03.2020;11;2020-10-29T14:02:01
05.03.2020;16;2020-10-29T14:02:01
06.03.2020;19;2020-10-29T14:02:01
07.03.2020;18;2020-10-29T14:02:01
08.03.2020;27;2020-10-29T14:02:01
09.03.2020;33;2020-10-29T14:02:01
10.03.2020;58;2020-10-29T14:02:01
11.03.2020;110;2020-10-29T14:02:01
12.03.2020;100;2020-10-29T14:02:01
13.03.2020;208;2020-10-29T14:02:01
14.03.2020;185;2020-10-29T14:02:01
15.03.2020;199;2020-10-29T14:02:01
16.03.2020;222;2020-10-29T14:02:01
17.03.2020;359;2020-10-29T14:02:01
18.03.2020;359;2020-10-29T14:02:01
19.03.2020;386;2020-10-29T14:02:01
20.03.2020;532;2020-10-29T14:02:01
21.03.2020;471;2020-10-29T14:02:01
22.03.2020;626;2020-10-29T14:02:01
23.03.2020;751;2020-10-29T14:02:01
24.03.2020;686;2020-10-29T14:02:01
25.03.2020;730;2020-10-29T14:02:01
26.03.2020;1065;2020-10-29T14:02:01
27.03.2020;830;2020-10-29T14:02:01
28.03.2020;679;2020-10-29T14:02:01
29.03.2020;530;2020-10-29T14:02:01
30.03.2020;622;2020-10-29T14:02:01
31.03.2020;573;2020-10-29T14:02:01
01.04.2020;513;2020-10-29T14:02:01
02.04.2020;463;2020-10-29T14:02:01
03.04.2020;418;2020-10-29T14:02:01
04.04.2020;296;2020-10-29T14:02:01
05.04.2020;173;2020-10-29T14:02:01
06.04.2020;275;2020-10-29T14:02:01
07.04.2020;306;2020-10-29T14:02:01
08.04.2020;269;2020-10-29T14:02:01
09.04.2020;293;2020-10-29T14:02:01
10.04.2020;372;2020-10-29T14:02:01
11.04.2020;211;2020-10-29T14:02:01
12.04.2020;110;2020-10-29T14:02:01
13.04.2020;89;2020-10-29T14:02:01
14.04.2020;147;2020-10-29T14:02:01
15.04.2020;118;2020-10-29T14:02:01
16.04.2020;127;2020-10-29T14:02:01
17.04.2020;97;2020-10-29T14:02:01
18.04.2020;62;2020-10-29T14:02:01
19.04.2020;48;2020-10-29T14:02:01
20.04.2020;60;2020-10-29T14:02:01
21.04.2020;63;2020-10-29T14:02:01
22.04.2020;81;2020-10-29T14:02:01
23.04.2020;63;2020-10-29T14:02:01
24.04.2020;83;2020-10-29T14:02:01
25.04.2020;58;2020-10-29T14:02:01
26.04.2020;35;2020-10-29T14:02:01
27.04.2020;64;2020-10-29T14:02:01
28.04.2020;52;2020-10-29T14:02:01
29.04.2020;55;2020-10-29T14:02:01
30.04.2020;65;2020-10-29T14:02:01
01.05.2020;30;2020-10-29T14:02:01
02.05.2020;32;2020-10-29T14:02:01
03.05.2020;16;2020-10-29T14:02:01
04.05.2020;26;2020-10-29T14:02:01
05.05.2020;45;2020-10-29T14:02:01
06.05.2020;53;2020-10-29T14:02:01
07.05.2020;33;2020-10-29T14:02:01
08.05.2020;47;2020-10-29T14:02:01
09.05.2020;38;2020-10-29T14:02:01
10.05.2020;11;2020-10-29T14:02:01
11.05.2020;73;2020-10-29T14:02:01
12.05.2020;38;2020-10-29T14:02:01
13.05.2020;61;2020-10-29T14:02:01
14.05.2020;43;2020-10-29T14:02:01
