Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;958;9;184
Rust(Stadt);102;1980;69;0;0
Eisenstadt-Umgebung;103;43236;1831;23;98
Güssing;104;25699;1512;44;56
Jennersdorf;105;17097;1092;20;38
Mattersburg;106;40042;1783;26;91
Neusiedl am See;107;59990;2600;32;86
Oberpullendorf;108;37384;1815;27;69
Oberwart;109;54192;2682;64;108
Klagenfurt Stadt;201;101300;5205;150;167
Villach Stadt;202;62882;2905;61;106
Hermagor;203;18054;1761;26;38
Klagenfurt Land;204;60014;3375;61;111
Sankt Veit an der Glan;205;54186;3263;93;78
Spittal an der Drau;206;75868;4175;105;196
Villach Land;207;64618;3561;71;176
Völkermarkt;208;41862;3040;56;85
Wolfsberg;209;52607;2872;67;55
Feldkirchen;210;29902;1843;43;59
Krems an der Donau(Stadt);301;25036;1097;25;53
Sankt Pölten(Stadt);302;55514;2920;48;138
Waidhofen an der Ybbs(Stadt);303;11222;694;12;9
Wiener Neustadt(Stadt);304;45823;3148;62;236
Amstetten;305;116520;7811;122;158
Baden;306;146751;7572;100;443
Bruck an der Leitha;307;103735;4526;72;282
Gänserndorf;308;104782;4349;53;196
Gmünd;309;36553;2146;35;95
Hollabrunn;310;51033;1966;47;79
Horn;311;30936;1085;12;91
Korneuburg;312;91254;3386;43;178
Krems(Land);313;56487;2677;34;101
Lilienfeld;314;25655;1239;32;42
Melk;315;78191;4203;85;135
Mistelbach;316;75625;2936;33;129
Mödling;317;119115;4914;102;230
Neunkirchen;318;86343;4585;81;391
Sankt Pölten(Land);319;131729;5907;110;262
Scheibbs;320;41414;2847;32;130
Tulln;321;104593;4301;72;141
Waidhofen an der Thaya;322;25682;1376;14;80
Wiener Neustadt(Land);323;78307;4029;65;352
Zwettl;325;41987;2665;30;83
Linz(Stadt);401;206595;10670;208;307
Steyr(Stadt);402;38056;1850;18;42
Wels(Stadt);403;62470;4245;62;163
Braunau am Inn;404;105553;6712;75;263
Eferding;405;33178;2394;29;68
Freistadt;406;66861;4449;85;142
Gmunden;407;101859;6353;96;191
Grieskirchen;408;64875;4503;68;77
Kirchdorf an der Krems;409;57071;3320;75;187
Linz-Land;410;151371;7966;81;232
Perg;411;68968;4813;64;221
Ried im Innkreis;412;61690;4737;90;143
Rohrbach;413;56545;4688;92;92
Schärding;414;57391;4486;63;64
Steyr-Land;415;60717;3569;62;68
Urfahr-Umgebung;416;86005;5366;69;122
Vöcklabruck;417;137297;8687;140;304
Wels-Land;418;73777;4294;51;208
Salzburg(Stadt);501;155021;9414;124;452
Hallein;502;60824;5493;58;188
Salzburg-Umgebung;503;153492;10078;102;362
Sankt Johann im Pongau;504;81194;8303;103;351
Tamsweg;505;20251;2174;39;61
Zell am See;506;87628;5980;100;201
Graz(Stadt);601;291072;12441;265;396
Deutschlandsberg;603;60867;2994;90;115
Graz-Umgebung;606;156070;6716;226;202
Leibnitz;610;84756;4570;95;248
Leoben;611;59700;2715;94;97
Liezen;612;79652;4386;98;147
Murau;614;27543;1436;20;42
Voitsberg;616;51044;2490;89;102
Weiz;617;90654;4538;133;235
Murtal;620;71698;3740;150;116
Bruck-Mürzzuschlag;621;98697;5117;227;147
Hartberg-Fürstenfeld;622;90606;5670;165;211
Südoststeiermark;623;84036;4765;159;161
Innsbruck-Stadt;701;131961;7387;88;196
Imst;702;60474;3906;33;191
Innsbruck-Land;703;180453;10635;132;247
Kitzbühel;704;64168;3744;38;88
Kufstein;705;110287;7625;129;146
Landeck;706;44386;3117;43;57
Lienz;707;48738;4017;42;166
Reutte;708;32838;1420;4;14
Schwaz;709;84329;8277;125;130
Bludenz;801;64107;3564;45;33
Bregenz;802;134987;7442;97;73
Dornbirn;803;89912;6204;66;43
Feldkirch;804;108133;6672;71;87
Wien;900;1911191;102922;1798;5248
